//Generated by Sequoia v.0.1

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#ScriptDirectory,#ScriptName,#Parameters
C14,CleanSystem,ExecuteScript,TRUE,,10,,./,Purge.sh,

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#ScriptDirectory,#ScriptName,#Parameters
293,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_REC_CAPTURE
4R7,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_ENT_COMP
QSL,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_ISS_PAY_REMIND_SECU
G7P,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_ISS_PAY_RECEIPT_SECU
NA7,ResetTimeSchedules,ExecuteScript,TRUE,,10,,./,turn_off.sh,TS_INV_PAY_DIST_SECU

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#Instr
Static,InitStatic,SetStatic,TRUE,,0,,INSTR_015

#id,#GlobalStep,#Action,#Execute,#TestCase,#Timeout,#Comment,#SecurityAccountID,#InstrumentID,#BalanceType,#BalanceSubType,#Balance,#ValuationPrice,#Category,#Currency,#Reference
CRT_SEC_156,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,156
CRT_SEC_157,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,157
CRT_SEC_158,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,158
CRT_SEC_159,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,159
CRT_SEC_160,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,160
CRT_SEC_161,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,161
CRT_SEC_162,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,162
CRT_SEC_163,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,163
CRT_SEC_164,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,164
CRT_SEC_165,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,165
CRT_SEC_166,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,166
CRT_SEC_167,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,167
CRT_SEC_168,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,168
CRT_SEC_169,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,169
CRT_SEC_170,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,170
CRT_SEC_171,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,171
CRT_SEC_172,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,172
CRT_SEC_173,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,173
CRT_SEC_174,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,174
CRT_SEC_175,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,175
CRT_SEC_176,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,176
CRT_SEC_177,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,177
CRT_SEC_178,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,178
CRT_SEC_179,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,179
CRT_SEC_180,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,180
CRT_SEC_181,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,181
CRT_SEC_182,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,182
CRT_SEC_183,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,183
CRT_SEC_184,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,184
CRT_SEC_185,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,185
CRT_SEC_186,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,186
CRT_SEC_187,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,187
CRT_SEC_188,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,188
CRT_SEC_189,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,189
CRT_SEC_190,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,190
CRT_SEC_191,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,191
CRT_SEC_192,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,192
CRT_SEC_193,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,193
CRT_SEC_194,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,194
CRT_SEC_195,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,195
CRT_SEC_196,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,196
CRT_SEC_197,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,197
CRT_SEC_198,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,198
CRT_SEC_199,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,199
CRT_SEC_200,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,200
CRT_SEC_201,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,201
CRT_SEC_202,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,202
CRT_SEC_203,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,203
CRT_SEC_204,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,204
CRT_SEC_205,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,205
CRT_SEC_206,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,206
CRT_SEC_207,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,207
CRT_SEC_208,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,208
CRT_SEC_209,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,209
CRT_SEC_210,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,210
CRT_SEC_211,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,211
CRT_SEC_212,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,212
CRT_SEC_213,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,213
CRT_SEC_214,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,214
CRT_SEC_215,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,215
CRT_SEC_216,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,216
CRT_SEC_217,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,217
CRT_SEC_218,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,218
CRT_SEC_219,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,219
CRT_SEC_220,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,220
CRT_SEC_221,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,221
CRT_SEC_222,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,222
CRT_SEC_223,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,223
CRT_SEC_224,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,224
CRT_SEC_225,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,225
CRT_SEC_226,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,226
CRT_SEC_227,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,227
CRT_SEC_228,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,228
CRT_SEC_229,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,229
CRT_SEC_230,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,230
CRT_SEC_231,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,231
CRT_SEC_232,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,232
CRT_SEC_233,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,233
CRT_SEC_234,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,234
CRT_SEC_235,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,235
CRT_SEC_236,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,236
CRT_SEC_237,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,237
CRT_SEC_238,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,238
CRT_SEC_239,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,239
CRT_SEC_240,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,240
CRT_SEC_241,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,241
CRT_SEC_242,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,242
CRT_SEC_243,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,243
CRT_SEC_244,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,244
CRT_SEC_245,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,245
CRT_SEC_246,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,246
CRT_SEC_247,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,247
CRT_SEC_248,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,248
CRT_SEC_249,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,249
CRT_SEC_250,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,250
CRT_SEC_251,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,251
CRT_SEC_252,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,252
CRT_SEC_253,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,253
CRT_SEC_254,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,254
CRT_SEC_255,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,255
CRT_SEC_256,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,256
CRT_SEC_257,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,257
CRT_SEC_258,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,258
CRT_SEC_259,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,259
CRT_SEC_260,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,260
CRT_SEC_261,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,261
CRT_SEC_262,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,262
CRT_SEC_263,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,263
CRT_SEC_264,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,264
CRT_SEC_265,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,265
CRT_SEC_266,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,266
CRT_SEC_267,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,267
CRT_SEC_268,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,268
CRT_SEC_269,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,269
CRT_SEC_270,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,270
CRT_SEC_271,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,271
CRT_SEC_272,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,272
CRT_SEC_273,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,273
CRT_SEC_274,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,274
CRT_SEC_275,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,275
CRT_SEC_276,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,276
CRT_SEC_277,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,277
CRT_SEC_278,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,278
CRT_SEC_279,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,279
CRT_SEC_280,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,280
CRT_SEC_281,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,281
CRT_SEC_282,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,282
CRT_SEC_283,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,283
CRT_SEC_284,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,284
CRT_SEC_285,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,285
CRT_SEC_286,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,286
CRT_SEC_287,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,287
CRT_SEC_288,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,288
CRT_SEC_289,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,289
CRT_SEC_290,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,290
CRT_SEC_291,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,291
CRT_SEC_292,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,292
CRT_SEC_293,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,293
CRT_SEC_294,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,294
CRT_SEC_295,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,295
CRT_SEC_296,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,296
CRT_SEC_297,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,297
CRT_SEC_298,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,298
CRT_SEC_299,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,299
CRT_SEC_300,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,300
CRT_SEC_301,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,301
CRT_SEC_302,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,302
CRT_SEC_303,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,303
CRT_SEC_304,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,304
CRT_SEC_305,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,305
CRT_SEC_306,CreateSecurityBalances,AddSecurityPosition,TRUE,,100,,@{securityAccountId('555000017401')},@{instrumentId(Static.Instr)},0,,4000,,,,306
